0.96245,-0.27145,-0.003579
0.92985,-0.36791,-0.003119
0.92563,-0.36553,0.097914
0.95823,-0.26922,0.0965
0.88838,-0.45911,-0.0030597
0.88421,-0.45654,0.098722
0.95721,-0.26953,-0.10537
0.92479,-0.36559,-0.10541
0.8833,-0.45688,-0.10509
0.83266,-0.54378,-0.10475
0.83783,-0.54592,-0.0030708
0.8338,-0.54311,0.098985
0.82096,-0.53525,0.19885
0.87164,-0.44834,0.19809
0.91314,-0.35753,0.19582
0.94523,-0.26327,0.19298
0.96683,-0.16633,0.19386
0.98074,-0.17,0.096173
0.98513,-0.17173,-0.0046771
0.97964,-0.1705,-0.10601
0.96434,-0.16681,-0.20549
0.94228,-0.26422,-0.20564
0.9103,-0.35944,-0.20532
0.86913,-0.45015,-0.2049
0.8188,-0.53661,-0.20399
0.76033,-0.6172,-0.20239
0.77437,-0.62416,-0.10383
0.7798,-0.62603,-0.0027846
0.77622,-0.62281,0.097959
0.76324,-0.61531,0.19712
0.74239,-0.60158,0.29489
0.80074,-0.52024,0.29692
0.85149,-0.43335,0.29524
0.89274,-0.34433,0.29062
0.92415,-0.25446,0.28494
0.94396,-0.16119,0.28801
0.95486,-0.064405,0.28998
0.9788,-0.067446,0.1934
0.99307,-0.069793,0.094533
0.99744,-0.071251,-0.0062502
0.99168,-0.071012,-0.10738
0.97615,-0.068715,-0.20594
0.95112,-0.063456,-0.30224
0.93954,-0.15943,-0.30307
0.918,-0.25565,-0.30319
0.88666,-0.34945,-0.30286
0.84603,-0.43926,-0.30214
0.7962,-0.52488,-0.30093
0.73829,-0.60477,-0.29863
0.67221,-0.67923,-0.29459
0.69434,-0.69165,-0.19877
0.70848,-0.69841,-0.10139
0.71486,-0.69926,-0.0024929
0.71202,-0.69557,0.095974
0.69873,-0.68884,0.19307
0.67688,-0.67693,0.28913
0.6482,-0.65828,0.38276
0.71501,-0.58048,0.38961
0.77384,-0.49778,0.39165
0.8245,-0.4109,0.38906
0.86577,-0.3248,0.38071
0.89731,-0.24431,0.36763
0.91237,-0.15818,0.37757
0.92178,-0.064233,0.38235
0.92343,0.034917,0.38217
0.95689,0.034756,0.28837
0.98119,0.033312,0.19017
0.99544,0.031223,0.090151
0.99952,0.029522,-0.0094915
0.9936,0.02878,-0.10918
0.97803,0.029,-0.20642
0.95315,0.0322,-0.30079
0.91959,0.041112,-0.39072
0.91731,-0.053946,-0.39451
0.90601,-0.14899,-0.39616
0.885,-0.2437,-0.39672
0.85442,-0.33622,-0.39614
0.81474,-0.42453,-0.39493
0.76574,-0.50908,-0.39304
0.70832,-0.58803,-0.39053
0.64315,-0.66116,-0.38631
0.57117,-0.72793,-0.37931
0.60035,-0.7463,-0.28742
0.62197,-0.75908,-0.19226
0.63651,-0.76521,-0.09652
0.64417,-0.76488,-0.0011635
0.64392,-0.75933,0.093732
0.62876,-0.75501,0.18607
0.60524,-0.74547,0.27921
0.57526,-0.72898,0.37102
0.53967,-0.70419,0.46137
0.6134,-0.63166,0.47408
0.68104,-0.55161,0.48156
0.7412,-0.46584,0.48333
0.7931,-0.37609,0.47912
0.83571,-0.2892,0.46685
0.86994,-0.23421,0.434
0.86982,-0.1676,0.46403
0.87857,-0.071914,0.47217
0.88076,0.030367,0.4726
0.87402,0.13336,0.46724
0.91634,0.13479,0.37704
0.9497,0.13472,0.28272
0.97374,0.13313,0.18468
0.98771,0.13128,0.084875
0.99148,0.12949,-0.014362
0.98543,0.12731,-0.11278
0.97027,0.12505,-0.20721
0.94656,0.12412,-0.29769
0.91341,0.13465,-0.38411
0.87143,0.14727,-0.46789
0.87715,0.052991,-0.47728
0.87484,-0.04188,-0.4826
0.86373,-0.13599,-0.48526
0.84347,-0.22944,-0.48571
0.81394,-0.3201,-0.48482
0.77566,-0.40683,-0.48254
0.72789,-0.4897,-0.47997
0.67177,-0.5663,-0.47753
0.60686,-0.63811,-0.47385
0.53562,-0.70313,-0.46768
0.45745,-0.76295,-0.45677
0.49306,-0.78837,-0.36791
0.5217,-0.80739,-0.27558
0.54392,-0.81948,-0.18059
0.55966,-0.82428,-0.08569
0.56915,-0.82221,0.0054694
0.57545,-0.81291,0.089639
0.55434,-0.81417,0.1727
0.528,-0.80802,0.26137
0.49644,-0.79315,0.3528
0.46023,-0.76967,0.4425
0.41834,-0.73827,0.52911
0.49752,-0.67294,0.54738
0.57175,-0.59885,0.56079
0.64081,-0.51639,0.56806
0.7027,-0.42588,0.56995
0.75871,-0.32627,0.56382
0.81108,-0.21345,0.5446
0.82535,-0.089757,0.55745
0.82936,0.024166,0.55819
0.82314,0.13127,0.55246
0.80698,0.23341,0.54249
0.85731,0.23457,0.45825
0.89966,0.23473,0.36812
0.93298,0.23372,0.27373
0.95648,0.23238,0.1765
0.97006,0.23032,0.077093
0.97335,0.22823,-0.022309
0.96701,0.22483,-0.11974
0.95282,0.21851,-0.21069
0.93269,0.20951,-0.2936
0.90094,0.22662,-0.37007
0.85933,0.2414,-0.45086
0.80879,0.25273,-0.53103
0.82121,0.15917,-0.54798
0.82676,0.065013,-0.55879
0.82428,-0.029448,-0.56542
0.81363,-0.12203,-0.56844
0.79404,-0.21361,-0.5691
0.76635,-0.30224,-0.56689
0.73021,-0.38691,-0.56311
0.68438,-0.46684,-0.56008
0.62905,-0.54134,-0.5579
0.56534,-0.60991,-0.55534
0.49376,-0.6736,-0.54996
0.41615,-0.73224,-0.53911
0.33437,-0.78335,-0.52398
0.37498,-0.81611,-0.43973
0.41033,-0.84158,-0.35124
0.44108,-0.85947,-0.25838
0.46352,-0.87098,-0.16293
0.47828,-0.87573,-0.065873
0.48953,-0.87161,0.025623
0.5161,-0.85207,0.087212
0.47823,-0.86606,0.14575
0.44754,-0.86297,0.2345
0.41297,-0.84964,0.32797
0.37553,-0.82651,0.41935
0.33471,-0.7947,0.50639
0.2898,-0.75606,0.58684
0.37166,-0.70005,0.60976
0.44899,-0.63521,0.62843
0.52244,-0.56193,0.64133
0.58976,-0.47983,0.64957
0.6504,-0.38994,0.65186
0.70226,-0.29355,0.64858
0.74429,-0.18978,0.64032
0.76334,-0.079517,0.64108
0.76897,0.028954,0.63863
0.76351,0.13296,0.63197
0.74796,0.23357,0.62129
0.72368,0.32943,0.60644
0.78112,0.33099,0.52943
0.83043,0.33216,0.44727
0.87298,0.33122,0.35805
0.9064,0.32975,0.264
0.9298,0.328,0.16699
0.94299,0.32606,0.066674
0.94554,0.32371,-0.03422
0.93832,0.31902,-0.13333
0.92383,0.30949,-0.2253
0.91648,0.27837,-0.28737
0.88585,0.31509,-0.34056
0.84311,0.33394,-0.42148
0.79076,0.34586,-0.50505
0.73051,0.35284,-0.58468
0.75006,0.26079,-0.60778
0.76302,0.16837,-0.62406
0.7684,0.075301,-0.63552
0.76587,-0.017342,-0.64276
0.75511,-0.10841,-0.64658
0.73708,-0.19735,-0.64635
0.71185,-0.2838,-0.64244
0.67863,-0.36526,-0.63722
0.63594,-0.44203,-0.63261
0.58259,-0.51158,-0.63156
0.51916,-0.57661,-0.63087
0.44771,-0.63795,-0.62656
0.37142,-0.69376,-0.61704
0.28934,-0.74565,-0.60024
0.20408,-0.78888,-0.57968
0.24841,-0.8285,-0.50188
0.28928,-0.86062,-0.41911
0.32579,-0.88552,-0.33125
0.35687,-0.90321,-0.23844
0.37933,-0.91455,-0.14037
0.39362,-0.9186,-0.03516
0.4043,-0.91099,0.081478
0.36398,-0.91064,0.19557
0.32541,-0.89713,0.29876
0.28707,-0.87333,0.39355
0.24672,-0.84092,0.48165
0.2042,-0.80179,0.56163
0.15852,-0.75717,0.63369
0.24026,-0.71221,0.65957
0.31865,-0.65728,0.68296
0.39437,-0.59373,0.7014
0.46588,-0.52126,0.71501
0.53122,-0.44128,0.72324
0.58899,-0.35434,0.72632
0.63767,-0.26201,0.72438
0.67533,-0.16514,0.71879
0.69636,-0.063254,0.7149
0.70234,0.03829,0.71081
0.69668,0.13856,0.70387
0.6818,0.23546,0.6926
0.65917,0.32797,0.67671
0.63005,0.41437,0.65676
0.69076,0.41925,0.58913
0.74558,0.42344,0.5146
0.79489,0.42488,0.43317
0.83686,0.42411,0.34613
0.87027,0.42236,0.25345
0.89373,0.42036,0.1567
0.90668,0.4181,0.055906
0.90829,0.41565,-0.047389
0.89851,0.41035,-0.15583
0.87653,0.39697,-0.27223
0.8233,0.42241,-0.37915
0.76549,0.43643,-0.47281
0.7024,0.44341,-0.55679
0.63349,0.44474,-0.63317
0.66336,0.35605,-0.65817
0.68464,0.26614,-0.67856
0.69845,0.17525,-0.69387
0.70345,0.083854,-0.70578
0.7003,-0.0068159,-0.71381
0.6901,-0.095631,-0.71737
0.67319,-0.1826,-0.71657
0.6505,-0.266,-0.7114
0.62302,-0.34348,-0.70275
0.58574,-0.41526,-0.69604
0.53358,-0.47914,-0.69693
0.4709,-0.53824,-0.69897
0.39992,-0.59573,-0.69655
0.3229,-0.65062,-0.68734
0.24262,-0.69962,-0.67206
0.15845,-0.74275,-0.65055
0.069917,-0.78002,-0.62184
0.11544,-0.82682,-0.5505
0.15925,-0.86553,-0.47487
0.20094,-0.89686,-0.39403
0.23896,-0.92047,-0.30924
0.27148,-0.93689,-0.22029
0.29299,-0.94762,-0.12715
0.30127,-0.95314,-0.027609
0.29711,-0.9519,0.074871
0.26583,-0.9475,0.17769
0.22984,-0.93325,0.27608
0.19194,-0.9094,0.36898
0.15355,-0.87668,0.45591
0.11532,-0.83673,0.53534
0.076226,-0.79172,0.60611
0.025521,-0.74578,0.6657
0.10686,-0.71011,0.69594
0.18522,-0.66518,0.72335
0.26054,-0.61035,0.74806
0.33397,-0.54774,0.7671
0.40321,-0.47747,0.78067
0.46635,-0.39983,0.78909
0.52153,-0.31614,0.7925
0.56752,-0.22821,0.7911
0.60329,-0.13763,0.78556
0.62598,-0.045387,0.77851
0.63009,0.049474,0.77494
0.62345,0.14408,0.76848
0.60892,0.2383,0.75659
0.58849,0.32934,0.73838
0.5605,0.41605,0.71606
0.52915,0.49865,0.68655
0.59591,0.4908,0.63562
0.64759,0.50337,0.57205
0.69967,0.51073,0.49961
0.74877,0.51317,0.41952
0.79088,0.51287,0.33388
0.82528,0.50962,0.2433
0.84962,0.50603,0.14858
0.86239,0.50372,0.05043
0.86343,0.50197,-0.050163
0.85231,0.49999,-0.15357
0.82744,0.49963,-0.25637
0.78144,0.51393,-0.35389
0.7262,0.52511,-0.44373
0.66305,0.53091,-0.52772
0.59391,0.5305,-0.60485
0.52013,0.52541,-0.67336
0.55975,0.44113,-0.70149
0.59139,0.35439,-0.72434
0.61397,0.26695,-0.74282
0.62852,0.17889,-0.75694
0.63254,0.090529,-0.76922
0.62854,0.0024142,-0.77777
0.61757,-0.085065,-0.7819
0.60138,-0.17051,-0.78055
0.58249,-0.25121,-0.77305
0.56329,-0.32447,-0.75988
0.53591,-0.3899,-0.74885
0.48584,-0.44194,-0.75409
0.42216,-0.49298,-0.76076
0.35149,-0.54601,-0.76048
0.2756,-0.5978,-0.75278
0.19606,-0.64703,-0.73682
0.11143,-0.69052,-0.71468
0.024639,-0.72766,-0.68549
-0.062494,-0.75824,-0.64897
-0.018822,-0.81091,-0.58487
0.025503,-0.85652,-0.51548
0.069239,-0.8949,-0.44087
0.11283,-0.92474,-0.36348
0.15326,-0.94647,-0.28408
0.18742,-0.96125,-0.20216
0.20864,-0.97101,-0.11668
0.2106,-0.97721,-0.026669
0.19682,-0.97821,0.066102
0.16633,-0.97294,0.16039
0.13083,-0.9584,0.25367
0.093545,-0.93421,0.34425
0.056358,-0.9012,0.42973
0.023524,-0.86095,0.50814
-0.0035098,-0.81704,0.57658
-0.055685,-0.77575,0.62857
-0.10778,-0.72304,0.68235
-0.026151,-0.69363,0.71986
0.053653,-0.65968,0.74963
0.1269,-0.61409,0.77896
0.19843,-0.55996,0.80441
0.26942,-0.49897,0.82368
0.3369,-0.43081,0.83719
0.39864,-0.3556,0.84536
0.45121,-0.27427,0.84923
0.49498,-0.18951,0.84798
0.53011,-0.10587,0.84129
0.55699,-0.026976,0.83008
0.55414,0.05756,0.83043
0.54562,0.14726,0.82499
0.532,0.23822,0.81254
0.51263,0.32797,0.7935
0.48478,0.415,0.76991
0.45365,0.49964,0.73795
0.42427,0.58135,0.69428
0.50363,0.57691,0.64307
0.564,0.5508,0.61524
0.58956,0.58173,0.56036
0.64108,0.59297,0.48724
0.69251,0.59589,0.40661
0.73696,0.59432,0.322
0.7732,0.58987,0.23285
0.79847,0.5851,0.14176
0.81159,0.58231,0.04722
0.8123,0.58125,-0.048169
0.79966,0.5829,-0.14414
0.77322,0.5873,-0.2392
0.73037,0.59837,-0.32942
0.67704,0.60774,-0.41506
0.61458,0.61335,-0.49608
0.54636,0.61273,-0.57101
0.47255,0.60579,-0.64009
0.39554,0.5921,-0.70212
0.44222,0.51378,-0.73517
0.4821,0.43133,-0.76259
0.51489,0.34755,-0.78364
0.53988,0.26354,-0.79942
0.5564,0.17972,-0.81125
0.55778,0.095526,-0.82447
0.55102,0.009895,-0.83444
0.53863,-0.077083,-0.83901
0.52231,-0.16317,-0.837
0.50558,-0.24464,-0.82737
0.49854,-0.31571,-0.80733
0.49466,-0.36847,-0.78711
0.44453,-0.39696,-0.80301
0.37836,-0.43593,-0.81658
0.3065,-0.48676,-0.818
0.2288,-0.53901,-0.81063
0.14737,-0.58834,-0.79507
0.063329,-0.63179,-0.77255
-0.021207,-0.66939,-0.74261
-0.10589,-0.70105,-0.7052
-0.19053,-0.72283,-0.66424
-0.15185,-0.77939,-0.60786
-0.10882,-0.83234,-0.54347
-0.063914,-0.87804,-0.47431
-0.019167,-0.91599,-0.40074
0.026854,-0.94486,-0.32637
0.069951,-0.96509,-0.25241
0.10811,-0.9776,-0.18056
0.1327,-0.98523,-0.10826
0.12516,-0.99166,-0.030681
0.1021,-0.99344,0.051493
0.06804,-0.98795,0.13901
0.030341,-0.97305,0.22858
-0.0084652,-0.94777,0.31884
-0.046242,-0.91256,0.40631
-0.075548,-0.86993,0.48736
-0.069807,-0.83325,0.54847
-0.13262,-0.80709,0.57534
-0.18832,-0.75259,0.63098
-0.23851,-0.68525,0.68814
-0.15556,-0.65998,0.735
-0.073598,-0.63351,0.77022
0.0034534,-0.60811,0.79384
0.064531,-0.56104,0.82527
0.13116,-0.50721,0.85178
0.20034,-0.44789,0.87135
0.2676,-0.3822,0.88448
0.32798,-0.30896,0.89273
0.37866,-0.22794,0.89703
0.42065,-0.14269,0.89593
0.45679,-0.060758,0.8875
0.49775,-0.010873,0.86725
0.47404,0.053799,0.87886
0.46347,0.14253,0.87458
0.45117,0.23336,0.86139
0.43519,0.32187,0.84084
0.4056,0.4068,0.81854
0.37254,0.49039,0.78787
0.33859,0.57247,0.74675
0.30422,0.6521,0.69442
0.40012,0.66004,0.6358
0.5019,0.6514,0.56901
0.57087,0.66827,0.47699
0.6295,0.67184,0.39034
0.67777,0.66885,0.30538
0.7162,0.66239,0.21977
0.74339,0.65543,0.13338
0.75696,0.65189,0.045231
0.75785,0.65097,-0.04363
0.74405,0.65491,-0.13226
0.71549,0.66362,-0.21836
0.67317,0.67501,-0.30198
0.62022,0.68459,-0.38295
0.55911,0.68929,-0.46073
0.49112,0.68846,-0.53369
0.41878,0.68084,-0.6009
0.34292,0.66531,-0.66315
0.26473,0.64337,-0.71833
0.31499,0.57154,-0.75771
0.36115,0.49499,-0.79029
0.40133,0.41458,-0.81674
0.43604,0.33333,-0.83592
0.46328,0.25328,-0.84925
0.48518,0.17842,-0.85602
0.47823,0.1027,-0.87221
0.46776,0.018836,-0.88365
0.45328,-0.070256,-0.88859
0.43463,-0.16126,-0.88605
0.41605,-0.2518,-0.87378
0.42471,-0.33214,-0.8422
0.34325,-0.36222,-0.86659
0.2641,-0.41861,-0.86892
0.18259,-0.47345,-0.86169
0.099403,-0.52404,-0.84587
0.014138,-0.5685,-0.82256
-0.069363,-0.6072,-0.79151
-0.14918,-0.63906,-0.75455
-0.22254,-0.66461,-0.71328
-0.24285,-0.78957,-0.56356
-0.19869,-0.84475,-0.4969
-0.1524,-0.89179,-0.42602
-0.10484,-0.93007,-0.35211
-0.055609,-0.95853,-0.2795
-0.007424,-0.97758,-0.21044
0.072569,-0.99216,-0.10172
0.01392,-0.99958,0.025373
-0.026097,-0.99384,0.10772
-0.068181,-0.97831,0.19561
-0.11312,-0.95093,0.288
-0.15411,-0.91019,0.38445
-0.19,-0.85132,0.48903
-0.26494,-0.78299,0.56279
-0.32166,-0.70803,0.62867
-0.36838,-0.62692,0.68649
-0.28132,-0.60787,0.74253
-0.19385,-0.58486,0.78763
-0.10806,-0.56209,0.81999
-0.037874,-0.5616,0.82654
-0.0078609,-0.50958,0.86039
0.058199,-0.45449,0.88885
0.1292,-0.39508,0.90952
0.19737,-0.33173,0.9225
0.25847,-0.26147,0.92996
0.30543,-0.17879,0.93528
0.34653,-0.086998,0.934
0.38828,0.016425,0.92139
0.37672,0.12967,0.91721
0.36739,0.22689,0.90197
0.35917,0.31169,0.87968
0.32479,0.3893,0.86195
0.28854,0.47109,0.83356
0.25101,0.55278,0.79463
0.21132,0.63185,0.74572
0.1642,0.70567,0.68926
0.2567,0.72577,0.63825
0.34803,0.73601,0.58065
0.43621,0.73684,0.51652
0.50695,0.74252,0.43779
0.56722,0.74148,0.35844
0.61774,0.73516,0.27917
0.65813,0.72583,0.20009
0.68647,0.71696,0.12134
0.70146,0.71152,0.04117
0.70166,0.7115,-0.037917
0.68705,0.71712,-0.11709
0.65735,0.72816,-0.19409
0.61341,0.74263,-0.26875
0.5594,0.75379,-0.34479
0.49854,0.75895,-0.41888
0.43096,0.75745,-0.49046
0.35866,0.74873,-0.55746
0.28412,0.73206,-0.61916
0.20946,0.70833,-0.67409
0.13393,0.67955,-0.7213
0.18379,0.61589,-0.7661
0.23193,0.54541,-0.80544
0.27746,0.46947,-0.83822
0.31935,0.38979,-0.86376
0.35545,0.30837,-0.88236
0.38543,0.22897,-0.89388
0.42398,0.17657,-0.88829
0.39568,0.12069,-0.91042
0.38057,0.035476,-0.92407
0.36363,-0.058222,-0.92972
0.34052,-0.15882,-0.92673
0.30867,-0.26867,-0.91244
0.2212,-0.34559,-0.91194
0.13497,-0.40496,-0.90432
0.048799,-0.45598,-0.88865
-0.036859,-0.50104,-0.86464
-0.12043,-0.54082,-0.83247
-0.20181,-0.57645,-0.79182
-0.27735,-0.60988,-0.74238
-0.34237,-0.64859,-0.67979
-0.28647,-0.84838,-0.44519
-0.23622,-0.89845,-0.37012
-0.18635,-0.93774,-0.2931
-0.13199,-0.96665,-0.21946
-0.075119,-0.98563,-0.15132
-0.016132,-0.99572,-0.091049
-0.064947,-0.99769,-0.019758
-0.11423,-0.99163,0.060154
-0.16408,-0.97557,0.14611
-0.21119,-0.94791,0.23848
-0.25564,-0.90797,0.33203
-0.29968,-0.85502,0.42323
-0.35683,-0.78994,0.49867
-0.40934,-0.71601,0.56548
-0.45529,-0.63488,0.62421
-0.49593,-0.54818,0.67346
-0.41001,-0.54011,0.73496
-0.31833,-0.52285,0.79076
-0.21988,-0.49914,0.83816
-0.10783,-0.47049,0.87579
-0.021607,-0.40096,0.91584
0.057592,-0.33833,0.93926
0.1293,-0.27836,0.95173
0.19118,-0.21837,0.95696
0.22764,-0.14038,0.96357
0.26031,-0.052516,0.96409
0.28424,0.043823,0.95775
0.2818,0.14507,0.94844
0.27731,0.23899,0.93058
0.29415,0.30349,0.90629
0.24595,0.35655,0.90132
0.20475,0.43781,0.87544
0.16302,0.52197,0.83724
0.11817,0.60202,0.78969
0.070605,0.67624,0.73329
0.020234,0.74293,0.66907
0.11252,0.77156,0.62613
0.20329,0.79173,0.57606
0.29088,0.80278,0.5205
0.37349,0.80644,0.45842
0.4446,0.80773,0.38718
0.5061,0.80331,0.31394
0.55843,0.79382,0.24086
0.60079,0.78098,0.17061
0.63218,0.76808,0.10201
0.64823,0.76064,0.03495
0.6471,0.76174,-0.031873
0.63195,0.76873,-0.098486
0.60044,0.7828,-0.16338
0.55233,0.80204,-0.2273
0.49736,0.8147,-0.29815
0.43487,0.8203,-0.37147
0.36633,0.81889,-0.44184
0.29346,0.80903,-0.50926
0.21956,0.79114,-0.57086
0.14937,0.76529,-0.62611
0.085328,0.73374,-0.67405
0.0063759,0.71379,-0.70034
0.05076,0.65242,-0.75616
0.09835,0.58637,-0.80405
0.14518,0.51553,-0.84448
0.19159,0.43924,-0.8777
0.23562,0.35895,-0.90313
0.27641,0.27265,-0.92155
0.30894,0.17197,-0.9354
0.29018,0.066106,-0.95469
0.27208,-0.033613,-0.96169
0.24802,-0.1298,-0.96002
0.21297,-0.22048,-0.95186
-0.33562,-0.78602,-0.51917
-0.38316,-0.70636,-0.59518
0.15684,-0.29169,-0.94357
0.0789,-0.33996,-0.93713
-0.0038193,-0.38644,-0.92231
-0.088582,-0.42938,-0.89877
-0.17364,-0.47011,-0.86536
-0.25581,-0.50764,-0.82272
-0.33277,-0.54451,-0.76992
-0.40296,-0.58223,-0.70614
-0.46827,-0.71858,-0.51416
-0.41599,-0.78884,-0.45242
-0.36485,-0.84937,-0.38139
-0.31441,-0.89921,-0.30425
-0.26341,-0.93858,-0.22288
-0.20334,-0.9679,-0.14772
-0.13684,-0.98744,-0.079031
-0.19616,-0.98057,-3.0728e-05
-0.25332,-0.96363,0.085139
-0.30428,-0.93588,0.17762
-0.35138,-0.89662,0.26945
-0.3973,-0.8456,0.35652
-0.44784,-0.78286,0.43194
-0.49597,-0.71053,0.49917
-0.5389,-0.63136,0.55765
-0.57705,-0.5468,0.60665
